"","EREC10LA","ERED7Lar","EREF6Lar","MELA5LA","MELE7LA","MELG6Lar","SUZF11LA","SUZF8LA","SUZH10LAR","SIMC11Lar","SIMD11Lar","SIMF7LA","SECA11Lar","SECC7Lar","SECD8Lar","SANB6LA","SAND9LA","SANH4Lar"
"CG5290_OG0010121",779.675554160433,992.215112780177,945.361503259265,692.48294971733,848.910446208761,764.710551990473,737.93544750981,884.438137345972,843.276302428361,681.083373882282,948.737178277748,639.208215034261,752.850358265793,825.95588176713,820.529776318735,320.889812635916,371.633456552408,375.082484071586
"Wdr92_OG0010120",376.250937664552,423.377619785809,434.467544995251,384.597566384924,385.430395554489,354.935375724662,366.092650582789,324.94912305452,386.267707104336,447.018332992818,419.307949328112,433.807117658213,403.573173752815,439.272416520346,384.752617803239,499.060926734045,433.40359510744,433.478559436025
"Prestin_OG0010119",1316.87828182593,1058.85036195952,812.446001922286,693.519600839661,986.701812619491,917.043331271444,450.428130298196,674.793541826927,485.080376363585,570.935119346064,659.668819271247,706.579774973604,997.587503794608,1251.82327149225,1070.13631331654,662.68746008947,838.453683992898,709.736915967792
"qkr54B_OG0005895",544.518718120088,412.000869925921,484.310857996618,334.83831251302,541.529705754057,437.956740432791,724.518439373268,525.421767519607,747.83224689386,682.919178124552,556.959548855017,466.671293238381,459.489938790855,234.07239096272,444.051408360727,526.332015626616,580.234252328419,494.120637699096
"Tsp74F_OG0010118",1896.93181072545,2123.38909884898,1420.53442053897,642.723695845426,1358.64214432957,895.716742172108,983.275024863721,2071.55065947257,1212.70094090896,680.165471761147,770.84895735067,974.422805951971,516.217091727998,697.061393351536,803.981276628273,1221.74478238717,888.072319881367,834.390076841882
"CG7402_OG0001993_OG0",126.46212071503,101.578123748994,99.6866260027345,193.853759875959,163.807918110658,160.711082141424,406.343674992415,757.341101312551,529.99522602688,487.406026322765,452.132561522989,764.092082238898,373.588821486039,549.606098604095,387.510701084982,88.1765207526455,17.214628777632,25.8290333342709
"CG5506_OG0010117",1098.44370968179,41.4438744895897,18.2758814338347,2.07330224466267,0,400.635209508953,3.83343089615486,11.7925084979463,1.12287124158237,18.358042422703,316.598678911882,0.821604389504191,482.180799965712,1203.35894384799,318.558619041391,79.0861577884553,315.939069330657,245.937317400232
"CG7408_OG0010116",798.488101043661,473.76036916531,656.270287851335,204.220271099273,284.254916721435,267.344027638104,467.678569330893,682.655214158891,564.804234515933,271.699027856005,391.777629422731,367.257162108373,385.74463997257,476.394029184038,386.131659444111,1152.65802385932,1222.23864321187,1063.48237250237
"CG5535_OG0001992",1441.25011955394,1579.74298054436,1838.3875278671,590.89113972886,423.973435109938,827.928655392076,1074.3190086474,1042.98186270725,1219.43816835846,577.36043419401,602.490462544686,572.658259484421,1427.90347821779,1741.62232747151,962.571065328533,1319.01166610401,1206.03663965645,1153.32248844766
"TrpRS-m_OG0000987_OG0",543.473576626575,569.650117984361,566.552324448874,589.854488606528,612.834328931637,694.637473521227,519.429886428983,661.690754606987,496.309088779408,371.750359059736,380.130186385839,351.646678707794,457.869162992651,516.609109569703,539.205281580883,119.992791127311,107.338273554646,101.070130438451
"CG7430_OG0010115",9104.22754998865,7888.9634028419,8934.41385549508,13557.3233778492,7649.82977576771,10873.5137850757,13192.7524291169,27227.591843036,10871.6393610005,6935.6684272972,4190.96177636532,6187.50265735606,8867.26439197449,14971.3526184481,16374.740443712,11567.4868719321,19399.874007169,19523.3801963609
"MED19_OG0010114",1214.45441546169,1304.26310893709,1100.70649544686,1894.99825162168,2087.10559192756,1406.03155276336,1253.53190304264,1016.77628826737,1287.93331409498,1976.24326680398,1714.29184333892,1641.56557022937,1448.16317569534,1285.85141643397,1463.16318096501,1340.82853721806,1091.60998954631,1194.87354207236
"CG5567_OG0003905",827.752062862015,882.510739131264,894.687468374542,1127.87642109649,575.254865365074,1003.11135156519,1695.33481382449,3257.35290287717,1337.33964872461,577.36043419401,376.953611012141,439.558348384742,726.107557595425,1200.26547612602,1198.38718591761,453.609111913094,815.163303881984,875.941130466578
"qkr54B_OG0005896",600.956358769771,538.770368364666,677.869056818595,428.13691352284,772.78794308675,735.005660030684,976.56652079545,762.582216200527,1024.05857232312,756.351347815364,743.318637445289,639.208215034261,700.985532723262,345.437228953794,626.084904955808,816.314594184285,791.872923771071,654.709844951302
"CG5577_OG0010113",629.175179094612,603.780367564023,621.379968750378,408.440542198545,247.639029143759,331.323794936111,191.671544807743,369.498599602317,132.49880650672,158.797066956381,219.183700785149,234.978855398199,188.009992591673,177.358816059858,204.09816284903,334.525357082202,477.959104884841,418.879540594915
"Cln3_OG0003904_OG0",122.281554740979,96.7023738090427,107.993844836296,319.28854567805,608.016448987206,142.431148627708,5.75014634423229,10.4822297759523,5.61435620791186,426.824486327845,274.244340595912,99.4141311300071,125.610124360816,180.452283781832,11.0323331269746,19.0897622247995,4.05050088885458,3.36900434794838
"CG32191_OG0001294_OG0",118.100988766929,34.1302495796621,142.884163937253,524.545467899654,505.877394165266,397.588553923334,117.878000056762,204.403480631069,74.1095019444365,158.797066956381,91.0618273793374,138.029537436704,216.373569060244,254.695509109215,136.525122446311,99.0849563096738,244.042678553489,178.557230441264
"CG32187_OG0003903_OG0",194.396317793352,263.290496757394,336.442362759229,170.010784062339,102.139054821939,153.85610707378,83.3771219913682,28.8261318838687,24.7031673148122,48.648812420163,131.29844877951,62.4419336023185,263.376067208162,295.941745402205,154.452663777644,225.441001511918,170.121037331892,202.140260876903
"CG5589_OG0003902_OG0",468.223389093665,604.592992554015,505.078905080521,715.289274408619,594.526385142799,581.911216853308,572.139561251112,593.556261063297,613.087697903975,33.9623784820006,52.9429228949636,38.615406306697,636.964888694201,740.369941459175,638.496279723654,539.058523776482,501.249484995754,582.837752195069
"NUCB1_OG0010110_OG0",18708.0327338763,8573.19364441513,14904.8120311755,3687.36804213255,4983.61501451954,5276.80747429283,6032.86187282371,6981.16503078421,5571.68710073173,2884.96636672778,2434.31559471043,2249.55281846248,6198.65704023148,6512.78071066316,8311.48396953448,14931.8302049789,16804.5155626354,16301.4890382729
"Tes_OG0005897",1122.48196403258,1319.70298374694,1197.90095579953,936.095963465193,1529.19509436243,1329.10349922647,2470.64621257181,2095.13567646846,2972.24017646854,1024.37876718683,1040.85786411498,945.666652319324,1113.4729733662,852.765935357574,835.699234368325,1019.02968828573,1128.064497546,1008.45530148588
"CG32182_OG0003901",5.22570746756322,0.812624989991955,6.64577506684897,15.54976683497,9.63575988886222,17.5182696173116,27.7923739971227,3.9308361659821,11.2287124158237,54.1562251469739,97.414978126733,69.0147687183521,59.1583166344487,35.0593008490417,28.9598744583083,48.1789237102084,17.214628777632,28.0750362329032
"Adgf-A2_OG0010109",12.5416979221517,5.68837492994369,4.98433130013672,13.4764645903073,9.63575988886222,5.33164727483398,5.75014634423229,6.55139360997016,4.49148496632949,11.932727574757,14.8240184105898,7.39443950553772,6.4831031928163,0,17.9275413313337,5.45421777851416,8.10100177770916,11.2300144931613
"Adgf-A_OG0003900",367.889805716451,284.418746497184,317.335759442038,116.104925701109,202.350957666107,175.182696173116,469.59528477897,529.352603685589,390.759192070665,270.781125734869,279.538632885408,316.317689959114,260.134515611754,266.038224089787,330.969993809238,154.536170391234,347.33045121928,324.54741885236
"Ccn_OG0010107",29.2639618183541,16.2524997998391,24.0909346173275,19.6963713242953,13.4900638444071,29.7048919597893,31.6258048932776,23.5850169958926,35.9318797306359,35.7981827242709,64.5903659318556,26.2913404641341,42.950558652408,36.0904567563665,33.0969993809238,60.9054318600747,38.4797584441185,37.0590478274322
"CG7460_OG0000239_OG1",10.4514149351264,13.0019998398713,18.2758814338347,19.6963713242953,27.9437036777004,22.0882529957408,92.9606992317553,79.927002041636,43.7919784217125,343.295393304546,24.3537445316833,23.0049229061174,243.926757629713,87.6482521226043,133.767039164567,123.628936312988,96.1993961102963,153.851198556309
"CG7460_OG0000239_OG0",5.22570746756322,8.93887488991151,4.98433130013672,48.7226027495726,21.1986717554969,66.2647589872223,20.125512204813,45.8597552697912,5.61435620791186,68.8426590851363,47.6486306054672,63.2635379918227,113.454305874285,197.981934206353,144.799372291542,15.4536170391234,29.3661314441957,26.952034783587
"CG14478_OG0005898",2596.13146988541,2827.934965172,2420.72356809974,2629.98389735459,3718.43974111193,2725.99508523297,2913.40748107769,2199.95797422798,2892.51631831619,3818.47282392223,3541.88154167307,3504.14272123538,2651.58920586187,2196.36208260173,2449.17795418836,2698.92876406809,2378.65664697985,2395.3620913913
"Ccn_OG0010106",36.5799522729426,17.0651247898311,33.2288753342448,34.209487036934,21.1986717554969,59.4097839195786,62.2932520625164,43.2391978258031,38.1776222138006,50.4846166624333,92.1206858372367,50.1178677597557,62.3998682308569,61.8693544394854,33.0969993809238,59.9963955636557,39.4923836663322,34.8130449287999
"Ccn_OG0012179",11.4965564286391,7.3136249099276,9.96866260027345,12.439813467976,11.5629118666347,15.2332779280971,11.5002926884646,10.4822297759523,12.3515836574061,16.5222381804327,28.5891783632804,23.8265272956215,13.7765942847346,21.6542740538199,23.443707894821,23.6349437068947,28.3535062219821,30.3210391315354
"CG34251_OG0010105",74.2050460393978,13.0019998398713,6.64577506684897,2.07330224466267,0,299.333911287108,20.125512204813,15.7233446639284,10.1058411742413,0,98.4738365846323,6.57283511603353,257.703351914448,473.300561462063,187.549663158568,48.1789237102084,191.386166998379,85.3481101480256
"Crtc_OG0010104",946.898193122456,1003.59186264006,1207.03889651644,948.535776933169,1543.64873419573,1273.50203478892,1105.94481354068,1024.63796059933,1108.2739154418,1331.8759777671,1086.38877780465,1050.83201417586,1104.55870647608,574.35384037989,1294.92010077864,1011.75739791438,1196.92301265653,1081.45039569143
"CG7484_OG0010103",742.050460393978,609.468742493966,647.132347134418,953.719032544826,689.920408042535,731.959004445064,601.848650696313,589.625424897315,631.053637769293,901.379882954718,826.968455619332,887.332740664526,667.759628860079,737.276473737201,692.278903717656,859.948336412398,707.825030327338,747.91896524454
"Krn_OG0010102",447.320559223412,364.868620506388,319.827925092107,338.984917002346,423.009859121051,334.370450521731,361.300861962595,402.255567652168,382.899093379589,333.19846997206,259.420322185322,303.993624116551,192.061932087183,193.857310577054,204.09816284903,206.351239287119,213.663921887079,176.311227542632
"Ndfip_OG0010101",766.088714744769,732.987740972744,711.097932152839,458.199796070449,611.870752942751,572.009586200045,712.059788960765,720.653297096718,681.5828436405,846.305755686609,778.260966555965,743.551972501293,685.588162640324,650.659377521922,695.036986999399,800.860977145162,893.135445992435,873.695127567946
"CG7497_OG0003898",288.45905220949,260.039996797426,165.313654787868,269.529291806146,441.31780290989,390.73357885569,260.67330093853,478.251733527822,282.963552878758,324.937350881843,225.536851532545,281.810305599938,201.786586876407,271.194003626411,256.501745202159,497.242854141207,739.216412215961,722.089931910269
"robl_OG0011561",789.081827602047,842.692114621658,806.630948738793,1045.98098243231,852.764750164306,974.168123501808,929.606992317553,1117.66774986091,1016.19847363205,943.603380526935,834.380464824627,816.674763167166,995.966727996404,1000.22123010501,882.586650157967,854.494118633884,748.330039215884,852.35810003094
"anchor_OG0010100",1077.54087981154,1014.15598750996,986.897597427071,585.707884117203,945.268045097383,1017.58296559688,1648.37528534659,1964.10780426906,1509.13894868671,1867.93081651003,1034.50471336759,2161.64114878553,1246.37658881893,988.878515124442,1194.250060995,426.338023020523,507.325236329036,524.441676830631
"Vps60_OG0003897_OG0",2524.01670683304,2127.45222379894,1837.55680598374,2496.25590257385,2104.44995972751,1706.12712794687,2038.42687903035,2562.90518022033,2307.50040145177,1916.57962893019,1666.64321273345,1873.25800806956,1867.13371953109,2204.61132986033,2039.60258684943,977.214018650453,880.983943325871,962.41224206392
"Eip74EF_OG0010099",37.6250937664552,2.43787496997587,2.49216565006836,387.707519751918,679.321072164786,266.582363741699,27.7923739971227,43.2391978258031,74.1095019444365,959.207716586233,718.964892913606,189.790613975468,303.085074264162,268.100535904437,27.5808328174365,3.6361451856761,20.2525044442729,11.2300144931613
"Eip74EF_OG0003896_OG0",4388.5491312596,4919.6316894113,3822.15138532151,3949.64077608238,5940.44597148356,3381.02603614115,4073.97868488858,5393.10721972744,6914.64110566425,4712.50948990786,5028.51881656364,4582.08768026487,3277.20866396864,2745.96818120583,2787.04315620196,1568.99664761924,787.822422882216,551.393711614218
"CycT_OG0010098",2613.89887527512,2823.87184022204,3201.60213845449,2988.66518568123,4300.43963839921,3639.23009702239,3424.21214799033,3723.81212790704,3677.40331618227,3901.08401482439,3656.23825512619,3427.73351301149,2950.62234063052,1692.12684391993,3500.00768453269,4111.57116870325,3994.80650163283,3676.706745061
"Jon74E_OG0010097",8.36113194810116,9.75149987990346,9.13794071691733,241.5397115032,6.74503192220355,1664.23561364461,0.958357724038714,1.31027872199403,3.36861372474712,4.58951060567575,25.4126029895825,5.75123072652934,8.91426689012241,67.0251339761092,9.65329148610277,17.2716896319615,59.7448881106051,51.6580666685418
"Nedd4_OG0010096",2611.8085922881,2341.98522115682,2723.10633364136,2051.53257109371,2525.53266687079,2393.90962640046,4163.10595322418,3866.63250860439,4090.61993308458,3250.29141093957,3110.92614930806,3027.61217532294,2738.30071106578,1841.64445048202,3181.4490654913,2995.27459670069,3300.14559919427,2811.99562908758
"Edc3_OG0010095",611.407773704897,539.582993354658,710.267210269483,600.220999829842,1045.47994794155,937.608256474375,1106.90317126472,757.341101312551,923.00016058071,1205.20548505045,1009.09211037801,888.975949443535,706.658248016976,448.552819686269,901.893233130173,704.503129724745,759.468916660234,654.709844951302
"CG7564_OG0010094",1347.1873851378,1409.90435763604,1346.60017292027,1191.1121395587,1976.29435320564,1706.88879184328,1951.21632614282,1569.71390894885,2050.36288712941,2050.59333861593,2054.18540832459,1915.15983193427,1755.30018945501,1225.01321790181,1503.15538855029,1371.73577129631,1248.56689898942,1243.16260439295
"U4-U6-60K_OG0010093",801.623525524198,982.463612900274,932.900675008924,822.064340008747,891.307789719755,856.110219559056,926.731919145437,609.279605727225,1024.05857232312,1052.83373294202,1236.74667882635,1014.68142103768,1039.72767454791,1030.12475141743,834.320192727453,976.304982354034,794.910799437711,802.94603626103
"Oatp74D_OG0010092",5160.90869496544,4730.29006674317,4601.36851190955,3785.84989875403,5093.46267725257,4356.71748743576,4870.37395356475,5241.11488797613,5273.00335047082,3987.36681421109,3925.1883034326,4534.43462567363,3745.61286964962,4135.9663442796,4361.90871007758,4720.625487304,5577.53972395276,4751.41913205653
"edin_OG0010091",4.18056597405058,8.12624989991955,9.96866260027345,8.29320897865066,8.67218389997599,221.644193853812,3164.49720477584,279.089367784729,216.714149625398,122.99888423211,105.885845789927,64.9067467708311,252.030636620734,161.891477449987,19.3065829722055,11.8174718534473,20.2525044442729,40.4280521753805
"SecCl_OG0010087",367.889805716451,308.797496196943,358.041131726488,391.854124241244,150.317854266251,399.873545612548,338.300276585666,272.537974174759,206.608308451156,86.2827993867042,303.892377417091,127.34868037315,453.006835598039,451.646287408243,227.541870743851,299.981977818279,269.35830910883,250.429323197496
"UQCR-Q_OG0010088",2704.82618521072,2116.88809892904,2381.679639582,5640.41875660478,3042.0093969138,3910.38244414252,3927.34995311065,8350.40629526797,2905.99077321518,1702.7084347057,1019.680694957,1694.14825115764,3124.85573893746,5349.63684720084,4212.97221286342,3692.50543605408,5669.6886191742,6785.17475676803
"QIL1_OG0011850",1826.9073306601,1449.72298214565,1583.35590967677,2129.28140526856,1349.00638444071,1773.9152147269,1726.00226099372,3055.56997969008,1266.59876050492,975.729954766665,720.023751371505,975.244410341475,1126.43917975183,1858.14294499921,2090.62712756169,1975.33587211854,2609.53519764456,2714.29450299708
"CG18467_OG0002703_OG0",7.31599045458851,0.812624989991955,4.1536094167806,22.8063246912893,6.74503192220355,15.2332779280971,34.5008780653937,6.55139360997016,37.0547509722183,33.9623784820006,45.5309136896687,32.0425711906635,4.05193949551019,0,0,9.99939926060929,8.10100177770916,4.4920057972645
"CG18265_OG0010930",22.9931128572782,8.12624989991955,46.5204254679428,33.1728359146026,41.4337675221075,78.4513813296999,165.795886258698,77.3064445976479,95.4440555345016,55.074127268109,135.533882611107,40.2586150857054,90.7634446994282,22.6854299611446,119.976622755849,142.718698537787,203.537669664943,123.530159424774
"CG32176_OG0000524_OG0",944.807910135431,752.490740732551,829.891161472765,1034.57782008667,841.201838297672,782.228821607785,650.724894622287,517.560095187643,744.463633169113,929.834848709908,837.557040198324,781.345774418486,922.221429178118,685.718678370963,704.690278485502,104.539174088188,94.174145665869,99.9471289891352
"frc_OG0010928",1046.18663500616,924.767238610845,959.483775276319,525.582119021986,708.228351831373,706.824095863704,816.520780880985,847.750333130139,751.200860618607,733.403794786985,819.556446414037,868.43583970593,866.304664140078,915.666445704384,806.739359910017,395.430788942276,439.479346440722,362.729468129109
"Coq4_OG0010927",371.025230196989,533.894618424715,486.803023646687,516.252258921004,321.834380287998,388.448587166475,337.341918861627,522.801210075619,299.806621502493,220.296509072436,195.888814711365,239.08687734572,302.27468636506,435.147792891047,237.195162229954,409.066333388562,398.974337552176,369.467476825006
"Gorab_OG0010926",587.369519354106,617.594992393886,600.611921666475,583.63458187254,683.175376120331,632.942697912433,463.845138434738,449.425601643953,504.169187470485,618.666029645092,599.313887170988,572.658259484421,514.596315929794,519.702577291677,474.390324459907,552.694068222768,547.830245217582,533.42568842516
"Polr3G_OG0010925",174.538629416612,183.653247738182,187.743145638483,403.257286586888,316.052924354681,313.8055253188,267.381805006801,216.195989129015,263.874741771857,307.497210580276,259.420322185322,229.227624671669,400.331622156406,400.088492042006,329.590952168366,263.620525961518,285.560312664248,320.055413055096
"CG7630_OG0011911",4139.80545580359,3945.29432641094,4561.49386150846,7080.327165523,3464.05568004597,5274.52248260361,5195.25722201387,11116.4046773974,4014.26468865698,2975.83867672016,1582.99339455941,2663.64143077259,4336.385648095,6902.55764363192,6645.60166736132,6810.49993277134,9327.29092180989,11170.4954163475
"Sec3_OG0004056_OG0",941.672485654893,955.646988230539,996.035538143989,1126.83976997416,1205.43356209666,1096.03434692658,1127.02868346953,1092.77245414302,1176.76906117833,1031.72198415591,962.502338230438,940.737025982299,1117.52491286171,899.167951187188,723.996861457707,278.165106704222,318.976944997298,286.365369575612
"blot_OG0010924",4343.60804703855,4538.51056910507,3416.75910624372,2225.68995964537,3519.94308740137,2245.38516660151,2401.64445644102,3372.65743041264,2728.57711704516,2909.74972399843,2831.38751642265,3200.14909711882,2059.19565161828,2048.90678785429,2483.65399521015,661.778423793051,649.092767438947,518.82666958405
"CG13731_OG0011910",147834.21911587,110079.80639429,61401.9772863843,91946.8079462999,166393.192488839,106320.663299154,197977.538631918,267541.881407796,272300.767568692,199855.746736878,45794.5694456856,127992.818214521,136586.018066254,234480.72870202,327563.760956284,121325.438337862,189105.734997954,185060.531834254
"EDTP_OG0005899",1843.62959455631,1681.32110429336,1723.74790796395,1502.1074762581,1685.294404562,1270.4553792033,1635.91663493409,1758.39404491599,1710.13290092995,1907.40060771884,1686.76152343354,1846.14506321592,1131.30150714644,1245.63633604831,1511.42963839552,1513.54543353768,1532.10196120925,1384.66078700678
"CG13728_OG0010923",17.767405389715,26.8166246697345,61.4734193683529,4.14660448932533,8.67218389997599,1.52332779280971,2.87507317211614,3.9308361659821,1.12287124158237,4.58951060567575,6.35315074739563,7.39443950553772,11.3454305874285,11.3427149805723,9.65329148610277,4.54518148209513,9.11362699992281,10.1070130438451
"Cad74A_OG0010922",2568.95779105408,2761.29971599266,3031.30415236648,2161.41759006083,4396.79723728783,3910.38244414252,2474.47964346796,3177.42590083553,3013.78641240709,4104.85828571639,3235.87144734018,3429.37672179049,2668.60735174301,1380.71775990785,3378.65202013597,1859.88826247333,1905.76066820608,1519.42096092472
"tap_OG0010921",102.423866364239,3.25049995996782,127.931170036843,103.665112233133,52.033103399856,154.617770970185,395.801740027989,79.927002041636,262.751870530275,183.58042422703,380.130186385839,239.08687734572,246.357921327019,228.916611426096,144.799372291542,264.529562257937,166.070536443038,222.354286964593
"CG9902_OG0001003_OG1",426.417729353159,514.391618664908,534.984892881342,595.037744218185,821.930318519947,753.2855935444,857.730163014649,703.619673710796,987.003821350905,652.628408127092,725.318043661002,549.653336578304,673.432344153793,308.315616290102,561.269947834832,230.895219290433,214.676547109293,196.525253630322
"Mip_OG0010920",96.1530174031633,48.7574993995173,107.16312295294,44.5759982602473,29.8708556554729,62.456439505198,85.2938374394456,69.4447722656837,46.0377209048773,53.2383230258387,106.944704247826,68.1931643288479,145.869821838367,250.570885479916,118.597581114977,112.720500755959,163.032660776397,159.46620580289
"CG13727_OG0004055",6.27084896107587,9.75149987990346,6.64577506684897,37.319440403928,17.344367799952,28.9432280633844,7.66686179230972,65.5139360997017,8.98296993265898,11.0148254536218,3.17657537369782,21.361714127109,8.91426689012241,43.3085481076398,41.3712492261547,50.9060325994654,63.7953889994597,72.9950942055482
"CG6479_OG0000241_OG1",765.043573251256,856.506739451521,848.997764789955,672.786578393035,929.850829275204,759.378904715639,850.06330122234,598.797375951273,887.068280850074,625.091344493038,651.197951608052,562.799006810371,830.647596579588,792.958892732738,503.350198918216,589.055520079529,603.524632439333,577.222744948489
"Afg3l2_OG0010913",4180.56597405058,4213.46057310829,4158.59374808074,3585.77623214408,3382.15172099064,3879.15422438992,3075.36993644023,5153.32621360253,3319.20739011749,2469.15670585356,2643.96956937448,2713.75929853234,3226.15422632521,4473.1543259748,4131.60875605198,2588.93537220139,3378.11774130472,3473.44348273478
"Lhr_OG0002704",189.170610325789,253.53899687749,242.570789939987,176.230690796327,163.807918110658,135.576173560064,585.556569387654,461.2181101419,528.872354785297,165.222381804327,156.711051769092,181.574570080426,194.493095784489,142.299515210816,128.25087260108,181.807259283805,136.704404998842,154.974200005625
"Rbp6_OG0010912",95.1078759096507,40.6312494995978,89.717963402461,239.466409258538,124.301302566323,237.639135678314,719.726650753075,125.786757311427,448.025625391366,158.797066956381,234.007719195739,267.021426588862,181.526889398856,235.103546870045,159.968830341132,281.801251889898,104.300397888005,163.958211600154
"CG7724_OG0010911",358.483532274837,277.105121587257,292.414102941354,519.362212287998,424.937011098824,389.971914959285,183.046325291394,355.085533660383,243.663059423375,198.266858165193,156.711051769092,202.936284207535,338.742141824652,466.08247011079,222.025704180364,431.792240799037,515.426238106745,478.39861740867
"rogdi_OG0010910",682.477395263757,368.119120466356,397.915782127582,26338.1950650722,20407.5758686213,11653.4576149943,419.760683128957,476.941454805828,399.742162003324,405.712737541737,472.250872223075,433.807117658213,425.45364702857,347.499540768443,355.792743344931,409.066333388562,445.555097774004,501.981647844308
"Pop5_OG0010686",246.653392468984,268.978871687337,256.693061957041,163.790877328351,156.099310199568,162.996073830639,167.712601706775,167.715676415236,203.239694726409,150.535947866165,163.064202516488,129.813493541662,192.061932087183,164.984945171961,137.904164087182,344.524756342811,299.737065775239,317.809410156464
"Papst2_OG0001312",790.126969095559,452.632119425519,606.426974849968,461.309749437443,433.6091949988,540.781366447446,343.09206520586,383.911665544252,362.687411031106,440.593018144872,528.370370491737,503.643490766069,512.165152232488,570.22921675059,409.575367338932,726.320000838802,602.512007217119,549.147708715586
"scaf6_OG0010687",3340.27221326641,2947.39083870082,2801.19419067684,4173.55741850594,3794.56224423394,3010.09571859198,3414.62857074994,2730.62085663556,4006.4045899659,4062.63478814418,3886.01054049033,3447.45201835959,3360.67861757615,2727.40737487398,3218.68318979484,2751.65286926039,2176.13160253712,2315.62898848985
"beg_OG0004008",260.240231884649,305.546996236975,289.09121540793,505.88574769769,289.072796665867,430.340101468742,488.762439259744,694.447722656837,445.779882908202,234.065040889463,324.010688117177,328.641755801676,341.98369342106,532.076448179575,317.17957740052,311.799449671726,327.077946775007,357.114460882528
"Ilp8_OG0010688",1.04514149351264,29.2544996397104,4.1536094167806,6.21990673398799,7.70860791108977,3.80831948202427,5.75014634423229,11.7925084979463,5.61435620791186,9.17902121135151,57.1783567265607,1242.26583693034,19.4493095784489,13.4050267952218,44.1293325078984,1.81807259283805,2.02525044442729,2.24600289863225
"Bap55_OG0005900",1960.68544182972,2562.20659344464,2596.00588548788,2579.18799236036,1782.61557943951,2005.46103923398,2595.23271669684,1852.73411289956,2731.94573076991,2099.24215103609,2278.66340139923,2206.82939020826,2124.83707144554,2023.12789017117,1694.84217663147,2198.95880103762,1815.63702342907,2003.43458557997
"CG7730_OG0010689",81.5210364939863,134.083123348673,130.423335686911,321.361847922713,239.930421232669,176.706023965926,105.419349644259,37.998082937827,95.4440555345016,106.476646051677,122.827581116316,118.311032088604,145.059433939265,146.424138840115,88.2586650157967,76.3590488991982,66.8332646661006,70.749091306916
"Fit2_OG0010690",1370.18049799508,1568.36623068447,1501.94516510787,181.413946407983,502.986666198608,447.858371086054,1625.37469996966,2716.20779069363,2076.18892568581,1000.51331203731,955.090329025144,1027.00548688024,924.652592875425,1173.45542253557,1296.29914241951,1049.93692236397,1486.53382620963,1376.79977686157
"a10_OG0010691",2.09028298702529,0,3.32288753342448,22.8063246912893,20.2350957666107,9.13996675685824,5.75014634423229,9.17195105395823,15.7201973821532,0,0,3.28641755801676,3.24155159640815,3.09346772197427,8.27424984523094,16.3626533355425,23.2903801109138,1.12300144931613
"CG6652_OG0010692",4.18056597405058,7.3136249099276,8.30721883356121,3.109953366994,2.89072796665867,3.04665558561941,5.75014634423229,2.62055744398807,6.73722744949423,3.6716084845406,5.29429228949636,2.46481316851257,13.7765942847346,21.6542740538199,12.4113747678464,2.72710888925708,10.1262522221365,1.12300144931613
"CG7728_OG0010693",1956.50487585567,2261.53534714761,2466.41327168432,2022.50633966843,1955.09568145014,2116.66396810909,2068.13596847555,2249.74856566375,2416.41891188526,1900.05739074976,1735.46901249691,1717.97477845326,2218.03167984228,2137.58619588422,1897.56129783963,1010.84836161796,1117.93824532386,1176.9055188833
"CG6664_OG0010694",5164.04411944598,5224.36606065828,3767.32374102001,3715.3576224355,4668.52566615374,2984.96081001062,3295.79221296914,3380.5191027446,4047.95082590445,3195.21728367146,2748.79655670651,3127.02630645295,2420.62865461779,2278.85455518771,2352.64503932733,2892.55349520534,2468.78029175687,2405.46910443514
"CG3764_OG0001313_OG0",1541.58370293115,1599.24598030417,1918.96755055264,1963.41722569554,2032.18176056104,2109.04732914504,2229.14006611405,3111.91196473583,2393.96148705362,2330.55348556215,2719.14851988533,2653.78217809854,1837.14936726432,1180.67351388685,2729.12340728534,1155.38513274858,953.892959325254,864.711115973417
"Exn_OG0004009_OG0",2604.49260183351,2773.48909084254,2598.49805113795,2961.71225650062,3240.50605062436,2788.45152473817,1329.2421632417,1428.2038069735,1431.66083301752,3104.34497367908,2487.25851760539,3219.04599807742,3123.23496313925,2840.8345246797,2898.74552911257,2949.82278187974,2732.06284953241,2698.57248270665
"Exn_OG0011891",609.317490717872,624.095992313822,790.016511071671,373.19440403928,491.423754331973,482.133246424272,730.2685857175,571.281522789398,874.716697192668,731.567990544715,572.842425723506,690.147687183521,568.081917270528,211.386961001575,672.97232074545,671.77782305366,606.562508105974,615.404794225237
"Ogdh_OG0010695",18844.9462695265,16815.6489179035,18720.3176414302,14188.6439113489,13755.0472413508,16356.7321752942,23840.1067431871,49756.5241890014,27806.7834265459,12287.9556956363,9888.6791383213,11368.5399375695,12005.8967251967,15623.0431518774,25093.0416973037,10748.4451688586,16146.3091681966,15450.2539396913
"Mtap_OG0005901",547.654142600626,626.533867283798,704.45215708599,902.923127550591,551.165465642919,920.089986857063,1038.85977285797,1187.11252212659,848.890658636273,805.000160235527,661.786536187045,759.984060291377,899.530568003261,971.348864699921,712.964528330733,630.871189714804,621.751886439178,668.185862343095
