gene	ERE_LA	MEL_LA	SAN_LA	SEC_LA	SIM_LA	SUZ_LA
app_OG0010830	3.45410242403369	4.27026568424233	3.22251460062392	4.01987332946279	5.39141471523336	3.60364662140106
APP-BP1_OG0010070	18.1115426874144	22.1756342555589	19.2685133309882	24.4800865412161	25.5552843227993	21.7076326694803
Appl_OG0007834	1.52151165505383	2.21796758776098	5.06826551811508	2.28437200765999	4.27375476040694	8.04056657994682
Aprt_OG0004075	32.821646552818	24.9399869656321	22.6491114919151	20.1965424654802	21.6274652005176	30.4742042375271
Aps_OG0010085	170.323254938625	195.537763539136	156.274334273042	165.306502684528	284.707233460056	154.070030821586
apt_OG0002733	50.6990888193497	41.7619707892344	50.5705859009917	41.0013409624263	49.0687040473045	39.2350817266791
Apt1_OG0010034	33.0510193632989	46.7495377164449	40.0153761955431	35.0056831938182	36.0035361589635	30.3018243855692
AQP_OG0007242	19.7301170794109	26.1193328004002	41.2106335593712	37.0190382465502	9.89097396885234	24.6081696850081
aqz_OG0001049_OG1	563.886222478191	436.050537722115	291.862646387016	388.166928533313	559.085704962462	364.990243228036
ara_OG0009939	6.27510763531457	5.46764402144349	3.17042140581912	5.03965719229373	7.6868964620793	4.09426445642699
aralar1_OG0001518	30.8109904165539	50.164137923632	55.872583410549	56.2706582988308	25.3892349026636	49.191104163033
Arc2_OG0006127	59.2464844485674	22.7380951326501	38.7331210249102	46.4535962358117	50.6573072469521	8.62084809332045
Archease_OG0002289_OG0	10.801886188175	15.9523701525599	9.223434720657	16.5363447452726	15.1967461022693	2.52916753207465
Arf51F_OG0006831	91.5739043478935	94.5490983767194	82.7214081532748	82.7273059165341	115.124330729757	62.2804522069952
Arf79F_OG0012164	562.442238636536	666.586603274948	559.22960421653	580.312907191488	809.721265393757	499.321123422388
ArfGAP1_OG0010836	47.5125535897808	55.7269535548673	45.3411093515347	47.7540403097058	50.9508497316626	33.7193858346099
Arfip_OG0005451	25.4566587084812	22.5691808688072	17.6317207187651	19.1590119511052	25.9618076820153	17.6003520209356
Arfrp1_OG0007681	20.9410116298628	17.3013694185462	11.7757990861357	15.3093203232673	19.5340737143404	12.9762796529461
arg_OG0003183	4.24350936551344	1.52049384971194	3.16546547438922	10.0722473735417	3.86140267856917	3.50685721006828
arg_OG0007835	5.90578787898041	4.03690189654263	12.6286648642388	14.3122009375737	5.04425525246786	4.90833656631794
Argk_OG0011233	3650.15198341305	5094.93962107992	7211.70568585958	6413.63036889617	2800.38642865709	8006.59583213903
Argk_OG0011925	11.554117405543	24.4393048926301	18.9108272800416	20.9540058235628	10.4870645678953	36.1806791927444
Argl_OG0009800	6.20108167776244	22.3414593239916	5.54654104566178	4.37060345774212	3.83469079036032	14.5360455556591
ArgRS_OG0008151	59.1924165535708	59.6601083107392	49.7346469097189	43.6659543761814	60.4222054367174	56.9783872676705
ArgRS-m_OG0004367	7.32129297872248	8.28538808722282	12.1876375380494	3.61515048954484	5.70579058807812	9.20337863278791
ari-1_OG0007878	18.4220876776825	15.7472501235853	17.1849470918654	17.2189877536954	25.4930123555141	26.2020632721116
ari-2_OG0003028	18.0650592563123	18.8514454102939	12.2014395749508	15.602066227634	32.7934750483768	11.6596885241988
Arl1_OG0010003	51.7886454699482	80.155525505903	49.2160002219801	53.080497312217	62.5215432095961	52.7227211763338
Arl2_OG0004816	17.8489899786253	28.19628422393	18.6309970443393	23.2161588720513	25.7766112041635	36.0305892988077
Arl5_OG0011164	44.2895347683403	41.5042283392674	31.2247147778607	31.8014038522131	49.5992878644678	50.9258398235269
Arl6IP1_OG0004993	63.4384819389042	72.7939412577721	46.894048128962	67.3651636020326	99.7218885781073	54.269129608714
Arl8_OG0004797	27.8919912026723	23.1543095674081	23.9352183536751	26.371847654815	34.4009402542715	23.6616770645256
