"gene","baseMean","threshold_log2FoldChange","lfcSE","stat","threshold_pvalue","threshold_padj","raw_log2FoldChange","raw_pvalue","raw_padj","log2FoldChange","strict_padj","pvalue","padj","significant","significant_strict","higher_in_Dere","lower_in_Dere"
"CG13955_OG0002890_OG0",36.9674132040821,-6.36571677388646,0.671165112764631,-9.48457637743581,1.16965365925877e-18,1.7390623270161e-16,-6.36571677388646,2.43369565888927e-21,2.912421402522e-19,-6.23093055161752,1.22628078655414e-13,1.16965365925877e-18,1.7390623270161e-16,TRUE,TRUE,TRUE,FALSE
"Bub1_OG0001806_OG0",970.723147172605,-1.40519577687238,0.104450822628518,-13.4531805639292,2.2331474848495e-18,3.27072780131763e-16,-1.40519577687238,2.94909209377457e-41,8.51160021064996e-39,-1.39618763272231,0.00219657560952607,2.2331474848495e-18,3.27072780131763e-16,TRUE,TRUE,TRUE,FALSE
"CG2663_OG0004190",1101.81493001231,-3.00241190597218,0.293221454568218,-10.2394004913228,7.05614153596764e-18,1.01826348371251e-15,-3.00241190597218,1.32052070734489e-24,1.82510840861626e-22,-2.94415771015209,6.08002850031747e-10,7.05614153596764e-18,1.01826348371251e-15,TRUE,TRUE,TRUE,FALSE
"Dip-C_OG0004424",1624.41502744749,-1.48050529053051,0.118607277705264,-12.4824152377018,6.87883841523376e-17,9.78290454618679e-15,-1.48050529053051,9.31185065868777e-36,2.28442976284258e-33,-1.46647443084939,0.0011519925063045,6.87883841523376e-17,9.78290454618679e-15,TRUE,TRUE,TRUE,FALSE
"His3:CG33866_OG0000000_OG7",8481.06403051657,-1.89921072272537,0.173466899390452,-10.9485482786574,3.62736479118093e-16,5.01442106814137e-14,-1.89921072272537,6.75210681571482e-28,1.10430706971016e-25,-1.87204087762689,8.74551745408534e-06,3.62736479118093e-16,5.01442106814137e-14,TRUE,TRUE,TRUE,FALSE
"Topors_OG0001142_OG0",1117.07028691299,-1.59323122742713,0.135533553107135,-11.7552531524628,3.62808413164208e-16,5.01442106814137e-14,-1.59323122742713,6.63615624411482e-32,1.35667919215622e-29,-1.57222680330253,0.000322596880260779,3.62808413164208e-16,5.01442106814137e-14,TRUE,TRUE,TRUE,FALSE
"CG17109_OG0004677",96.5021996178585,7.11261530013884,0.823863688163401,8.633242855981,5.02104658152213e-16,6.8432680700662e-14,7.11261530013884,5.9636631504978e-18,5.17888730051636e-16,6.91167480377218,9.30714296806956e-12,5.02104658152213e-16,6.8432680700662e-14,TRUE,TRUE,FALSE,TRUE
"Glut4EF_OG0000731_OG0",328.375758889257,9.08910523435438,1.07168641452065,8.4811238728073,5.52798838307213e-16,7.43097945247764e-14,9.08910523435438,2.23029008731382e-17,1.82381971890088e-15,8.77537267425841,3.61397874457413e-12,5.52798838307213e-16,7.43097945247764e-14,TRUE,TRUE,FALSE,TRUE
"CG8301_OG0002573_OG0",76.7324897676504,7.07842028191087,0.823575151477914,8.59474726648633,6.87760100019575e-16,9.12025656958391e-14,7.07842028191087,8.34482544803587e-18,7.12067583665878e-16,6.86564527846359,1.20869971709033e-11,6.87760100019575e-16,9.12025656958391e-14,TRUE,TRUE,FALSE,TRUE
"CG13962_OG0012240",720.140877384904,10.8492833474525,1.33191708562815,8.14561466664863,3.92553046958976e-15,5.13616406641124e-13,10.8492833474525,3.77360047485933e-16,2.7029446321018e-14,10.3498626092834,1.10282183846667e-11,3.92553046958976e-15,5.13616406641124e-13,TRUE,TRUE,FALSE,TRUE
"Sgf29_OG0006925",423.870151602751,-1.58160980207442,0.139834697329888,-11.3105676364657,5.1735221957661e-15,6.67997017198063e-13,-1.58160980207442,1.16334452931714e-29,2.00278945020862e-27,-1.56217723637588,0.000775496413488798,5.1735221957661e-15,6.67997017198063e-13,TRUE,TRUE,TRUE,FALSE
"mtsh_OG0003491",49.4562299997491,4.83750361998897,0.561937366335498,8.60861709826358,5.86974070264559e-15,7.48048902793002e-13,4.83750361998897,7.39471977507788e-18,6.36529694323151e-16,4.70752757525545,6.08002850031747e-10,5.86974070264559e-15,7.48048902793002e-13,TRUE,TRUE,FALSE,TRUE
"Hsp68_OG0000009_OG3",259.262718256169,3.78139258848309,0.425923902888611,8.87809433290248,6.58452713291107e-15,8.27653137934765e-13,3.78139258848309,6.80155466261316e-19,6.67436559042229e-17,3.6867215514625,4.24720846669814e-09,6.58452713291107e-15,8.27653137934765e-13,TRUE,TRUE,FALSE,TRUE
"cmet_OG0000199_OG1",1486.10264725662,2.90734683280698,0.312534424236165,9.30248512595866,6.66305899285096e-15,8.27653137934765e-13,2.90734683280698,1.37200688680141e-20,1.47950588793211e-18,2.84313941734052,5.74455834888818e-08,6.66305899285096e-15,8.27653137934765e-13,TRUE,TRUE,FALSE,TRUE
"CG12698_OG0008169",56.8463111746852,-9.76442575711282,1.20561220002974,-8.09914312153771,7.69323132836688e-15,9.32020728706965e-13,-9.76442575711282,5.53476393323106e-16,3.87947417691403e-14,-9.51068415657032,2.71983512190378e-11,7.69323132836688e-15,9.32020728706965e-13,TRUE,TRUE,TRUE,FALSE
"CG3323_OG0001725",43.4120762816729,-3.39185045921757,0.376290918392342,-9.01390465044664,7.64116026269017e-15,9.32020728706965e-13,-3.39185045921757,1.98847586174019e-19,2.03259516992255e-17,-3.31001725212248,1.20650324326276e-08,7.64116026269017e-15,9.32020728706965e-13,TRUE,TRUE,TRUE,FALSE
"CG7914_OG0000779_OG0",176.938842282497,-1.9713825165741,0.191593093046272,-10.2894237220649,7.9714419506613e-15,9.5394829099804e-13,-1.9713825165741,7.86456404668419e-25,1.11847778246539e-22,-1.93975662129921,1.53668227894072e-05,7.9714419506613e-15,9.5394829099804e-13,TRUE,TRUE,TRUE,FALSE
"Cyp6a13_OG0007141",136.453411173487,2.52045304861043,0.268759710913741,9.37809108382086,2.787557149312e-14,3.29569859110828e-12,2.52045304861043,6.71779056667073e-21,7.57720446330344e-19,2.46833401555673,7.185782126896e-07,2.787557149312e-14,3.29569859110828e-12,TRUE,TRUE,FALSE,TRUE
