"gene","baseMean","threshold_log2FoldChange","lfcSE","stat","threshold_pvalue","threshold_padj","raw_log2FoldChange","raw_pvalue","raw_padj","log2FoldChange","strict_padj","pvalue","padj","significant","significant_strict","higher_in_Dere","lower_in_Dere"
"Top3Î²_OG0003319_OG0",2712.88603055491,0.0214328272568409,0.149170360833116,0.143680199854305,0.999568679447534,0.999999999995646,0.0214328272568409,0.885753007176727,0.935769220804971,0.0204821695342759,1,0.999568679447534,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"pr_OG0009123",1235.84475103293,-0.0243530604608683,0.245996465761231,-0.0989976030164023,0.989937925452231,0.999999999995646,-0.0243530604608683,0.921140173272219,0.955193623533153,-0.0203798940202183,1,0.989937925452231,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"tsr_OG0006868",22613.130606207,0.0211433429099834,0.162230270947102,0.130329209133094,0.999078128331061,0.999999999995646,0.0211433429099834,0.896305971602077,0.94109249939345,0.0203759560510049,1,0.999078128331061,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"tapas_OG0003048",2952.62771317211,0.0198038714765388,0.127717060503281,0.155060501694133,0.99993850025053,0.999999999995646,0.0198038714765388,0.876773620576335,0.930068048635082,0.0203234512613824,1,0.99993850025053,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Tace_OG0002631",373.091452662966,-0.0353191006666909,0.530297900061546,-0.0666023770084546,0.96593167058603,0.999999999995646,-0.0353191006666909,0.946898253370684,0.969436641660659,-0.0203118827710948,1,0.96593167058603,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"ND-13A_OG0008840",1614.57321576585,0.0283757829503737,0.347073020449099,0.0817573861363714,0.976862177951179,0.999999999995646,0.0283757829503737,0.934839643514445,0.962297432267622,0.0202431414895158,1,0.976862177951179,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"SCaMC_OG0000815",1384.54409357099,-0.0245279754036366,0.247631120676205,-0.0990504559227375,0.98965601587101,0.999999999995646,-0.0245279754036366,0.921098209005196,0.955193623533153,-0.020225533475741,1,0.98965601587101,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Dr_OG0002490",686.638194272914,-0.02394996961591,0.322774893756785,-0.0742002246121307,0.982141969654966,0.999999999995646,-0.02394996961591,0.940851067130832,0.965548161656019,-0.0202197238614919,1,0.982141969654966,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Hmt-1_OG0005223",1601.29841061243,0.0210108827387643,0.136381325988619,0.154059821507511,0.999844393793455,0.999999999995646,0.0210108827387643,0.877562567792728,0.930712366805331,0.0201104140403914,1,0.999844393793455,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Pgd_OG0007794",3589.19200604056,0.0185402392805849,0.307808339377208,0.0602330635943704,0.987140247116356,0.999999999995646,0.0185402392805849,0.951970012570737,0.972079264657299,0.0200966239498106,1,0.987140247116356,0.999999999995646,FALSE,FALSE,FALSE,FALSE
