"gene","baseMean","threshold_log2FoldChange","lfcSE","stat","threshold_pvalue","threshold_padj","raw_log2FoldChange","raw_pvalue","raw_padj","log2FoldChange","strict_padj","pvalue","padj","significant","significant_strict","higher_in_Dere","lower_in_Dere"
"CG43897_OG0000561_OG0",24828.5505793604,0.998494061201143,0.410941191095535,2.42977360955041,0.112687414110796,0.442340600502831,0.998494061201143,0.0151082565938714,0.0459357052904312,0.822566824130485,1,0.112687414110796,0.442340600502831,FALSE,FALSE,FALSE,FALSE
"rnh1_OG0003069_OG0",442.277108912988,-0.727855443803336,0.187899758103737,-3.87363693891238,0.112633051121923,0.442340600502831,-0.727855443803336,0.000107223112686338,0.000807506066608622,-0.694594070068924,1,0.112633051121923,0.442340600502831,FALSE,FALSE,FALSE,FALSE
"IM18_OG0001554",173.843091410255,1.90903476251438,1.0940997295283,1.74484529242816,0.112737576873289,0.442340600502831,1.90903476251438,0.0810118023817905,0.16881964881041,0.667660626804335,1,0.112737576873289,0.442340600502831,FALSE,FALSE,FALSE,FALSE
"Ugt303A1_OG0001484",6.37311972019694,2.6940303028928,1.62281508727914,1.66009690445366,0.112711519608988,0.442340600502831,2.6940303028928,0.0968949595671946,0.193287477871221,0.487768185580543,1,0.112711519608988,0.442340600502831,FALSE,FALSE,FALSE,FALSE
"NaCP60E_OG0005868",363.305250351872,-1.17043044397728,0.551541862740167,-2.12210626798545,0.113305127714984,0.444298562011147,-1.17043044397728,0.0338288151703911,0.0855131796154167,-0.850051567327949,1,0.113305127714984,0.444298562011147,FALSE,FALSE,FALSE,FALSE
"Pect_OG0009239",2462.65057164686,0.785239033307167,0.235925352728014,3.32833679902315,0.113327147734016,0.444298562011147,0.785239033307167,0.000873661761954944,0.00467971772383399,0.729674869868085,1,0.113327147734016,0.444298562011147,FALSE,FALSE,FALSE,FALSE
"lncRNA:CR45962_OG0000557_OG0",164.152557366605,1.21788555473405,0.589529552332535,2.06586005725305,0.113448211341446,0.444564707358444,1.21788555473405,0.0388416953275286,0.0953122171165386,0.86502930102138,1,0.113448211341446,0.444564707358444,FALSE,FALSE,FALSE,FALSE
"Xrcc2_OG0001204",37.4830467846635,-1.00913677568269,0.421094900436754,-2.39645926520609,0.113485640673892,0.444564707358444,-1.00913677568269,0.0165543334275773,0.0491520949848157,-0.827019701096998,1,0.113485640673892,0.444564707358444,FALSE,FALSE,FALSE,FALSE
"Rpt3_OG0008018",8286.87240190298,-0.769620223522361,0.223661427212276,-3.44100559991472,0.114008304152034,0.446385301964347,-0.769620223522361,0.000579556538196026,0.0033473739313229,-0.717766107459723,1,0.114008304152034,0.446385301964347,FALSE,FALSE,FALSE,FALSE
"CG15443_OG0002679",339.70143040831,0.696385343656099,0.162933152609562,4.27405554058635,0.114041368799003,0.446385301964347,0.696385343656099,1.91949187736437e-05,0.000181464102047943,0.670649476167195,1,0.114041368799003,0.446385301964347,FALSE,FALSE,FALSE,FALSE
"Dark_OG0005925",2011.15771588061,-0.804284713273208,0.252546135747139,-3.18470409730797,0.114127286192527,0.446495406216158,-0.804284713273208,0.00144902090545887,0.00701146062389934,-0.738458834495156,1,0.114127286192527,0.446495406216158,FALSE,FALSE,FALSE,FALSE
"CG8349_OG0003498",6.54853657588914,-1.77239228847539,1.00343448013076,-1.76632587734521,0.114160498746188,0.446495406216158,-1.77239228847539,0.077341192596284,0.163013032156958,-0.736985870698603,1,0.114160498746188,0.446495406216158,FALSE,FALSE,FALSE,FALSE
"CG17104_OG0009356",491.981000799525,1.09955981120456,0.496886975793286,2.21289722768261,0.114429743940058,0.447370150312268,1.09955981120456,0.0269047318817898,0.0716267319468266,0.846648674905351,1,0.114429743940058,0.447370150312268,FALSE,FALSE,FALSE,FALSE
"Tsp74F_OG0010118",1110.68715075488,-0.885653598790556,0.320929366037653,-2.75965272273229,0.114752136338682,0.448451897208877,-0.885653598790556,0.00578628344292649,0.0214213636653382,-0.778688640917178,1,0.114752136338682,0.448451897208877,FALSE,FALSE,FALSE,FALSE
"CG10175_OG0005507",197.240980973622,1.26937692273464,0.633696164980425,2.00313177336942,0.114970765385163,0.449127436594191,1.26937692273464,0.0451631463838624,0.107673944476395,0.854701413892872,1,0.114970765385163,0.449127436594191,FALSE,FALSE,FALSE,FALSE
"CG13375_OG0007847",27.1586315922588,1.3745373641904,0.715873772957581,1.92008342268442,0.115338072413951,0.450203860221998,1.3745373641904,0.0548473628717476,0.124760586893941,0.843190038666522,1,0.115338072413951,0.450203860221998,FALSE,FALSE,FALSE,FALSE
"cathD_OG0002862",12042.605267165,-0.777187097283293,0.231213548440574,-3.36133891169031,0.11529590103669,0.450203860221998,-0.777187097283293,0.000775655866507179,0.00424039611032587,-0.727426681442849,1,0.11529590103669,0.450203860221998,FALSE,FALSE,FALSE,FALSE
"CG11382_OG0007404",71.778215172046,1.06558832988446,0.471315842703894,2.26087950655611,0.115513122179097,0.450707860017289,1.06558832988446,0.0237667194819915,0.0647661255975515,0.839520258743981,1,0.115513122179097,0.450707860017289,FALSE,FALSE,FALSE,FALSE
"CG11384_OG0007396",10.2905884402977,1.76229154412291,1.00110309895443,1.76034970420478,0.115589194356474,0.450825422980952,1.76229154412291,0.0783485315193027,0.164597332433937,0.745368964520195,1,0.115589194356474,0.450825422980952,FALSE,FALSE,FALSE,FALSE
"Cpr51A_OG0006139",2876.16863404767,-1.08812615318437,0.49006353480413,-2.22037771820603,0.115646174238295,0.450868457608419,-1.08812615318437,0.0263931382738052,0.0704499143060955,-0.836624694855851,1,0.115646174238295,0.450868457608419,FALSE,FALSE,FALSE,FALSE
"nAChRalpha1_OG0005271",104.369194640944,1.61814939150343,0.8984636910767,1.80101812413173,0.115854122922024,0.451320566984447,1.61814939150343,0.0717000233491186,0.153354910445706,0.783779505802535,1,0.115854122922024,0.451320566984447,FALSE,FALSE,FALSE,FALSE
"Phm_OG0001644_OG0",2553.57879417897,-0.642686852504478,0.11930627551361,-5.38686544138378,0.11585392683992,0.451320566984447,-0.642686852504478,7.16970689341963e-08,1.23000583470501e-06,-0.628092708001067,1,0.11585392683992,0.451320566984447,FALSE,FALSE,FALSE,FALSE
"lva_OG0008499",8679.16447330493,0.817462053563355,0.266006220811918,3.07309374595923,0.116349216615698,0.452842763330211,0.817462053563355,0.00211851924064278,0.00950138451025028,0.747303611798296,1,0.116349216615698,0.452842763330211,FALSE,FALSE,FALSE,FALSE
"psh_OG0003331",822.273827493799,-0.816950448640361,0.265520302055742,-3.07679089815458,0.116298859962315,0.452842763330211,-0.816950448640361,0.00209242025507833,0.00940582682688213,-0.74539397348555,1,0.116298859962315,0.452842763330211,FALSE,FALSE,FALSE,FALSE
"CG8292_OG0003497",17.874515691326,-1.70288627574095,0.961325324957114,-1.77139437767014,0.116383312862406,0.452842763330211,-1.70288627574095,0.0764951428922578,0.161456469450627,-0.742292815121762,1,0.116383312862406,0.452842763330211,FALSE,FALSE,FALSE,FALSE
"TMEM216_OG0004825",297.608632785632,0.789181017901771,0.24247327965392,3.25471334007674,0.11650711927077,0.45314481228857,0.789181017901771,0.00113506872108089,0.00573682355697764,0.731243303991222,1,0.11650711927077,0.45314481228857,FALSE,FALSE,FALSE,FALSE
"CG31064_OG0005607",99.7104535689296,0.973592068633782,0.397373282137517,2.45006927339633,0.116772873771254,0.453998498540932,0.973592068633782,0.0142828733019351,0.0438559777034748,0.813414653213602,1,0.116772873771254,0.453998498540932,FALSE,FALSE,FALSE,FALSE
"CG15506_OG0005126",99.8251425797911,1.15775366447797,0.549661904625646,2.10630144591605,0.117002107888744,0.45470957810386,1.15775366447797,0.0351781758023154,0.0881000534318725,0.84537167887145,1,0.117002107888744,0.45470957810386,FALSE,FALSE,FALSE,FALSE
"hoka_OG0010609",59.6374385113152,1.62881721403489,0.910022655901681,1.78986446488083,0.117068561694525,0.454721735069875,1.62881721403489,0.0734757026959687,0.15650468212623,0.771871344667453,1,0.117068561694525,0.454721735069875,FALSE,FALSE,FALSE,FALSE
"CG10132_OG0009091",1724.10328453199,0.763314464294977,0.221343356228397,3.44855376416782,0.117097913433361,0.454721735069875,0.763314464294977,0.000563597256537043,0.00326866423073168,0.715021344685158,1,0.117097913433361,0.454721735069875,FALSE,FALSE,FALSE,FALSE
"mAChR-B_OG0004793",59.1073474578378,1.12241198446897,0.521846950787493,2.15084515253983,0.117430189152781,0.455471322591397,1.12241198446897,0.0314884238544753,0.0810587364333593,0.844845574249879,1,0.117430189152781,0.455471322591397,FALSE,FALSE,FALSE,FALSE
"Tsp26A_OG0005845",366.085960639193,-0.897880051011613,0.334885088824589,-2.68115864508354,0.117410148660558,0.455471322591397,-0.897880051011613,0.0073367724546524,0.025823439059363,-0.783105035027261,1,0.117410148660558,0.455471322591397,FALSE,FALSE,FALSE,FALSE
"CG7328_OG0010182",103.832859655124,0.697452318119082,0.166162397808248,4.19741365867833,0.117355792877058,0.455471322591397,0.697452318119082,2.69980534597697e-05,0.000244402120480369,0.671211167518649,1,0.117355792877058,0.455471322591397,FALSE,FALSE,FALSE,FALSE
"DIP-zeta_OG0009297",46.2477874446875,1.4065382158469,0.746726819995674,1.8836047911806,0.117707836280862,0.455647730739291,1.4065382158469,0.0596184533012032,0.132751504934129,0.830111002204691,1,0.117707836280862,0.455647730739291,FALSE,FALSE,FALSE,FALSE
"Nox_OG0006486",1891.84386025763,-0.984973579360668,0.40831105017855,-2.41231183660092,0.117602917966201,0.455647730739291,-0.984973579360668,0.0158517172468806,0.0475914346603762,-0.811469346871707,1,0.117602917966201,0.455647730739291,FALSE,FALSE,FALSE,FALSE
"CG42750_OG0009500",18.0031422037274,1.55018421283055,0.854369491249825,1.81441897060585,0.117705368749873,0.455647730739291,1.55018421283055,0.069613247293381,0.150102130452636,0.797426164148931,1,0.117705368749873,0.455647730739291,FALSE,FALSE,FALSE,FALSE
"VhaM9.7-c_OG0010520",228.307589923214,-0.807367435607898,0.259034457458166,-3.11683412133804,0.117695114459874,0.455647730739291,-0.807367435607898,0.00182804399306929,0.00842583170689947,-0.7394038988734,1,0.117695114459874,0.455647730739291,FALSE,FALSE,FALSE,FALSE
"CG6865_OG0009920",22.2747791953166,-1.88085708565051,1.09189603666036,-1.72256059414158,0.117610890358516,0.455647730739291,-1.88085708565051,0.0849680162255787,0.175129414665323,-0.714837644807525,1,0.117610890358516,0.455647730739291,FALSE,FALSE,FALSE,FALSE
"CG32091_OG0010033",696.786263484337,-0.97727223714911,0.402329459203512,-2.42903474949065,0.117877843704549,0.456125899161175,-0.97727223714911,0.0151390812521709,0.0459473474793138,-0.809493694539063,1,0.117877843704549,0.456125899161175,FALSE,FALSE,FALSE,FALSE
"beat-Ia_OG0011784",80.350239210762,1.31214567623446,0.674959282217465,1.94403678978031,0.118067951876487,0.456404197775754,1.31214567623446,0.0518910147804887,0.119756944506335,0.841787516486269,1,0.118067951876487,0.456404197775754,FALSE,FALSE,FALSE,FALSE
"CG6511_OG0004101",826.289433037316,-0.779873152998657,0.236192827092307,-3.30184943632464,0.118021599314021,0.456404197775754,-0.779873152998657,0.000960496129023808,0.00502953495950407,-0.723416071675801,1,0.118021599314021,0.456404197775754,FALSE,FALSE,FALSE,FALSE
"CG4908_OG0001851",418.872066052922,0.719018054777765,0.184888937672471,3.88891874132297,0.118089295643803,0.456404197775754,0.719018054777765,0.000100691821376174,0.000768342801838567,0.686536880332632,1,0.118089295643803,0.456404197775754,FALSE,FALSE,FALSE,FALSE
"SP555_OG0001815",166.239226975893,1.14337863085544,0.541206623673944,2.11264714961116,0.118458702558041,0.457111776721219,1.14337863085544,0.0346309799378526,0.0870030225627617,0.842315712579668,1,0.118458702558041,0.457111776721219,FALSE,FALSE,FALSE,FALSE
"Lkr_OG0010584",39.069530256291,1.00078433981728,0.423046620743566,2.3656596950432,0.11844906837831,0.457111776721219,1.00078433981728,0.0179979793487433,0.052376681894786,0.819099093100675,1,0.11844906837831,0.457111776721219,FALSE,FALSE,FALSE,FALSE
"CG13833_OG0004687",1006.87984589647,-0.953782259428854,0.383531030985656,-2.48684508520127,0.118446133668285,0.457111776721219,-0.953782259428854,0.0128881506957436,0.0406138159207873,-0.798337954402174,1,0.118446133668285,0.457111776721219,FALSE,FALSE,FALSE,FALSE
"Cp15_OG0011201",6.41544501124888,-2.46110321207841,1.4938723149274,-1.6474655748594,0.118361403385831,0.457111776721219,-2.46110321207841,0.0994623864656465,0.197376015851848,-0.573480087891175,1,0.118361403385831,0.457111776721219,FALSE,FALSE,FALSE,FALSE
"CG11679_OG0008511",635.11262852559,-0.692271220748362,0.162860126149312,-4.25071033110757,0.118882594025014,0.458567175773375,-0.692271220748362,2.13093617177434e-05,0.00019858382387105,-0.666186544955796,1,0.118882594025014,0.458567175773375,FALSE,FALSE,FALSE,FALSE
"yip2_OG0003505",5169.54642447827,-0.765938225479041,0.225310983011122,-3.39947132289255,0.118937228710713,0.458597652392232,-0.765938225479041,0.000675162595102081,0.0037816041927721,-0.71486154349899,1,0.118937228710713,0.458597652392232,FALSE,FALSE,FALSE,FALSE
"CG40485_OG0008703",13.2394268242492,1.34739971849011,0.705390101417029,1.91014832187661,0.119223123283333,0.459321881441218,1.34739971849011,0.0561141187924629,0.12684815657923,0.841558710013412,1,0.119223123283333,0.459321881441218,FALSE,FALSE,FALSE,FALSE
"nej_OG0007558",7201.39188056002,0.873624836489207,0.316979506240482,2.75609248954541,0.119265479864692,0.459321881441218,0.873624836489207,0.00584964534733008,0.0215799134561466,0.769642253686536,1,0.119265479864692,0.459321881441218,FALSE,FALSE,FALSE,FALSE
"Obp83a_OG0004254",14.0852227384053,2.06872244753417,1.22920882475395,1.68297070918626,0.119262272702847,0.459321881441218,2.06872244753417,0.0923807618410279,0.18614628664189,0.590599126670684,1,0.119262272702847,0.459321881441218,FALSE,FALSE,FALSE,FALSE
"Hmx_OG0004884",109.972077638326,1.12587109583682,0.528888929637537,2.1287477062687,0.119386946445618,0.459429740092629,1.12587109583682,0.0332751395452754,0.0845929907662661,0.839215251685001,1,0.119386946445618,0.459429740092629,FALSE,FALSE,FALSE,FALSE
"cup_OG0009616",32.3085713311784,-1.34768648405798,0.706046129270089,-1.90877965077327,0.119387122922267,0.459429740092629,-1.34768648405798,0.0562905230090525,0.127159047487991,-0.828575174255441,1,0.119387122922267,0.459429740092629,FALSE,FALSE,FALSE,FALSE
"phyl_OG0006134",297.058305282347,0.894792859054803,0.335317920889085,2.66849101498151,0.119540107427607,0.459838131786399,0.894792859054803,0.00761928164162146,0.0265700109272322,0.783287685556446,1,0.119540107427607,0.459838131786399,FALSE,FALSE,FALSE,FALSE
"PNKP_OG0000736_OG0",472.927574357346,-0.684891595271891,0.157461182182525,-4.34959007533667,0.12015660450988,0.461994908607831,-0.684891595271891,1.36392251783448e-05,0.000134379233609535,-0.660905486459114,1,0.12015660450988,0.461994908607831,FALSE,FALSE,FALSE,FALSE
"CG16989_OG0000682_OG0",2400.20068737691,-0.657255096940077,0.133946660947611,-4.90684196448272,0.120194945651258,0.461994908607831,-0.657255096940077,9.25545493177378e-07,1.23067451552163e-05,-0.638949533174528,1,0.120194945651258,0.461994908607831,FALSE,FALSE,FALSE,FALSE
"CG15047_OG0003332",13.3243651697117,1.35690630589826,0.71619448984345,1.89460589985111,0.12051703627026,0.463051557133932,1.35690630589826,0.0581446325885188,0.130265709337881,0.831736658304833,1,0.12051703627026,0.463051557133932,FALSE,FALSE,FALSE,FALSE
"spidey_OG0007948",794.766570480028,0.853478370638108,0.301666346263734,2.82921307334677,0.120651786248928,0.463387858497352,0.853478370638108,0.0046662620705478,0.0180063034598056,0.764642950211295,1,0.120651786248928,0.463387858497352,FALSE,FALSE,FALSE,FALSE
"Had2_OG0006150",1353.85168914398,1.30794588029286,0.678481516740787,1.92775462266949,0.120716050656937,0.463453288378921,1.30794588029286,0.0538856543601824,0.123092953427365,0.835895327007727,1,0.120716050656937,0.463453288378921,FALSE,FALSE,FALSE,FALSE
"IFT52_OG0009597",21.7666749335961,-1.0868201207458,0.499490048843928,-2.1758594055302,0.120774016815126,0.463494496287381,-1.0868201207458,0.0295657750372282,0.0772441295102024,-0.828239974739219,1,0.120774016815126,0.463494496287381,FALSE,FALSE,FALSE,FALSE
"Mes2_OG0001956_OG0",392.943108841206,0.834628116678809,0.285839503574138,2.91991871747123,0.120864152064966,0.463659079051411,0.834628116678809,0.00350122692839977,0.0142090735518556,0.752485140620436,1,0.120864152064966,0.463659079051411,FALSE,FALSE,FALSE,FALSE
"Trh_OG0011324",191.930122217428,1.06286790326722,0.479802290874274,2.21522056789372,0.120935262576313,0.46375057900014,1.06286790326722,0.0267449288031176,0.071259295776539,0.82727839771771,1,0.120935262576313,0.46375057900014,FALSE,FALSE,FALSE,FALSE
"CG32333_OG0004119",1190.34768045078,-0.820661966750417,0.274199422781156,-2.99293834548077,0.121112320786589,0.464248126515156,-0.820661966750417,0.00276305561476821,0.0118035558761527,-0.741681629240704,1,0.121112320786589,0.464248126515156,FALSE,FALSE,FALSE,FALSE
"CG43867_OG0003110",17.7678862196092,1.37270941698466,0.730532906070224,1.87905213519938,0.12129908696476,0.464455987891162,1.37270941698466,0.0602373748468672,0.133644440283135,0.825040323182645,1,0.12129908696476,0.464455987891162,FALSE,FALSE,FALSE,FALSE
"CG10660_OG0010840",215.981726061583,-0.843840008964396,0.294261967846948,-2.86764890189036,0.121308539382966,0.464455987891162,-0.843840008964396,0.00413534159822716,0.0163761529876526,-0.755713284285842,1,0.121308539382966,0.464455987891162,FALSE,FALSE,FALSE,FALSE
"Kebab_OG0003569",243.358069172323,-0.811734738679119,0.266788134639638,-3.04261934203169,0.121308446930133,0.464455987891162,-0.811734738679119,0.00234528799814108,0.0103342214305157,-0.739482956414726,1,0.121308446930133,0.464455987891162,FALSE,FALSE,FALSE,FALSE
"CG3358_OG0006783",583.010307976509,-0.654041816605136,0.131934340562486,-4.95732812106924,0.121491293100949,0.464974282059131,-0.654041816605136,7.1469219781975e-07,9.70843649989516e-06,-0.636972751694004,1,0.121491293100949,0.464974282059131,FALSE,FALSE,FALSE,FALSE
"CG6006_OG0005420",415.95415390011,0.881962125789819,0.327222495366272,2.69529796477656,0.121559551301439,0.465054143049133,0.881962125789819,0.00703257116173512,0.0249449281976301,0.774734996678096,1,0.121559551301439,0.465054143049133,FALSE,FALSE,FALSE,FALSE
"plh_OG0004160",10.7721239497853,1.26561543654195,0.647319695278852,1.95516287511806,0.121644764293241,0.465198780985804,1.26561543654195,0.0505638489385931,0.117495394182907,0.83743457787745,1,0.121644764293241,0.465198780985804,FALSE,FALSE,FALSE,FALSE
"CG14407_OG0008365",907.595140082354,0.914772476890739,0.356214135997861,2.56804091821958,0.122168511219774,0.467019711959346,0.914772476890739,0.0102275082664645,0.0337353070987617,0.788274747259061,1,0.122168511219774,0.467019711959346,FALSE,FALSE,FALSE,FALSE
"NaPi-III_OG0010067",2896.80859992506,0.876354322272495,0.323679864656073,2.70747246883481,0.122478841811185,0.46802370509858,0.876354322272495,0.00677976938095874,0.0242455819735234,0.772179489790879,1,0.122478841811185,0.46802370509858,FALSE,FALSE,FALSE,FALSE
"dmrt99B_OG0001450_OG0",290.036275660749,1.04613163974955,0.469809606546646,2.22671402451555,0.123024933783007,0.469927471861677,1.04613163974955,0.0259663925245087,0.0695437253938329,0.818880387794758,1,0.123024933783007,0.469927471861677,FALSE,FALSE,FALSE,FALSE
"GstE9_OG0001624",128.504415491304,-1.36924249496407,0.732758806835726,-1.86861281255271,0.123131056857568,0.469966962638394,-1.36924249496407,0.0616767018998551,0.136313845888126,-0.816930143982626,1,0.123131056857568,0.469966962638394,FALSE,FALSE,FALSE,FALSE
"mspo_OG0006155",224.32486508195,0.76263575371288,0.226471333857716,3.36747146193794,0.123088241967656,0.469966962638394,0.76263575371288,0.000758608774084425,0.00416111117948041,0.710592529201225,1,0.123088241967656,0.469966962638394,FALSE,FALSE,FALSE,FALSE
"CG14692_OG0000649_OG0",71.7882664603715,1.01080155868334,0.440733036268516,2.29345539250095,0.123535908271642,0.471281583572494,1.01080155868334,0.0218218006995627,0.0607999234141989,0.813838040428372,1,0.123535908271642,0.471281583572494,FALSE,FALSE,FALSE,FALSE
"CG16904_OG0011455",88.9357066466945,-3.28002892726889,2.0701137375308,-1.58446797767801,0.123571539236933,0.471281583572494,-3.28002892726889,0.113087263221044,0.2171673804282,-0.260576660302965,1,0.123571539236933,0.471281583572494,FALSE,FALSE,FALSE,FALSE
"Prosbeta1_OG0002914",4718.70810442575,-0.762361807798586,0.226932973278795,-3.35941400134038,0.123815998571665,0.472030456093143,-0.762361807798586,0.000781079575762013,0.00426292206727065,-0.713836948762471,1,0.123815998571665,0.472030456093143,FALSE,FALSE,FALSE,FALSE
"hbn_OG0006257",102.36218943706,1.72619808411481,1.00314488063281,1.72078641624118,0.124022824902343,0.472635332336579,1.72619808411481,0.0852895882406296,0.175386992750482,0.698214578737822,1,0.124022824902343,0.472635332336579,FALSE,FALSE,FALSE,FALSE
"sls-PV_OG0011063",43213.0953449518,1.06739459542513,0.490029209754298,2.17822646931665,0.1241472284341,0.472925758006144,1.06739459542513,0.029389180368015,0.0769261208192402,0.823912429613553,1,0.1241472284341,0.472925758006144,FALSE,FALSE,FALSE,FALSE
"asRNA:CR45195_OG0000203_OG0",4745.47738986359,1.10004301035369,0.517693577930485,2.12489213165669,0.124212237902072,0.472989790660858,1.10004301035369,0.0335956146756577,0.0850990621611331,0.829783394007924,1,0.124212237902072,0.472989790660858,FALSE,FALSE,FALSE,FALSE
"Cpr56F_OG0000301_OG1",1994.65242783451,-1.08660435018028,0.506583757545615,-2.14496484341474,0.124308122130602,0.473171296535143,-1.08660435018028,0.0319556580050591,0.0819604997395831,-0.812527753442283,1,0.124308122130602,0.473171296535143,FALSE,FALSE,FALSE,FALSE
"CG10384_OG0007018",70.8179995843286,1.52675817129848,0.857940677328383,1.77956146811081,0.124777678902039,0.474590450800661,1.52675817129848,0.0751477568910554,0.159236652639155,0.772084400393172,1,0.124777678902039,0.474590450800661,FALSE,FALSE,FALSE,FALSE
"Ttc19_OG0009539",463.699181434841,0.798133268590983,0.258887849808976,3.08293057854935,0.124744578411851,0.474590450800661,0.798133268590983,0.00204972965069624,0.00925206856590719,0.73206402053461,1,0.124744578411851,0.474590450800661,FALSE,FALSE,FALSE,FALSE
"CG5611_OG0005352",244.442574284097,-0.708530052759641,0.181237651381615,-3.90939767403936,0.124950674935427,0.475064305750229,-0.708530052759641,9.25265380421398e-05,0.000713807325320376,-0.675403167531523,1,0.124950674935427,0.475064305750229,FALSE,FALSE,FALSE,FALSE
"CG12075_OG0007754",3724.25371287099,-0.714811654529517,0.186811357246789,-3.8263822128609,0.125095535017387,0.475430861783742,-0.714811654529517,0.000130040328522754,0.000954918420303717,-0.677876058821082,1,0.125095535017387,0.475430861783742,FALSE,FALSE,FALSE,FALSE
"Ccn_OG0010107",33.2724203903001,0.98512500053197,0.421787618243588,2.33559487742726,0.125253073427351,0.475661149203792,0.98512500053197,0.0195123658241056,0.055954075345397,0.803813024656183,1,0.125253073427351,0.475661149203792,FALSE,FALSE,FALSE,FALSE
"Ube4B_OG0009766",6111.40562728476,-0.872315004449895,0.323951660020492,-2.69273200944461,0.12522919577344,0.475661149203792,-0.872315004449895,0.00708692080914059,0.0250970602309984,-0.765084907498625,1,0.12522919577344,0.475661149203792,FALSE,FALSE,FALSE,FALSE
"Lgr3_OG0005136",25.1407543314722,1.42274714436935,0.780495352089422,1.82287715174804,0.125431076238889,0.476152863107239,1.42274714436935,0.0683219991599606,0.147870264172186,0.794538910028566,1,0.125431076238889,0.476152863107239,FALSE,FALSE,FALSE,FALSE
"ND-B14.5B_OG0008903",1991.04179434947,0.919526374893471,0.365430105646416,2.51628522304396,0.125528420133079,0.47625863382665,0.919526374893471,0.0118599160711204,0.0380206979437781,0.778554824756268,1,0.125528420133079,0.47625863382665,FALSE,FALSE,FALSE,FALSE
"CG43736_OG0007811",3482.06216665735,0.826969400369679,0.284900847032551,2.90265686811101,0.125556005880928,0.47625863382665,0.826969400369679,0.00370011799226968,0.0148770496164756,0.746489109015569,1,0.125556005880928,0.47625863382665,FALSE,FALSE,FALSE,FALSE
"Ror_OG0008849",300.648528912144,1.11719696729636,0.535812668121509,2.0850514251802,0.125954598036119,0.477585962337108,1.11719696729636,0.037064632814569,0.0921264543590085,0.823252384232491,1,0.125954598036119,0.477585962337108,FALSE,FALSE,FALSE,FALSE
"CG12974_OG0010307",81.3046813992175,1.62449105685573,0.934737230768609,1.73791200712092,0.126006175023808,0.477596985518976,1.62449105685573,0.0822263196507346,0.170661352523828,0.733820431317949,1,0.126006175023808,0.477596985518976,FALSE,FALSE,FALSE,FALSE
"ProsÎ±1R_OG0001600_OG0",4679.4952750912,-0.752920328827382,0.221061644618892,-3.40592928332461,0.126287619723074,0.478478923684372,-0.752920328827382,0.000659392567087436,0.00371793518518889,-0.703247179918946,1,0.126287619723074,0.478478923684372,FALSE,FALSE,FALSE,FALSE
"grsm_OG0005020",6853.63085374212,-0.696982413218111,0.17221535526841,-4.04715602817075,0.126350296312007,0.478531631690361,-0.696982413218111,5.18436853211734e-05,0.000432971986431212,-0.667647910030431,1,0.126350296312007,0.478531631690361,FALSE,FALSE,FALSE,FALSE
"CG2147_OG0008533",584.980293603976,0.647472285763453,0.128981030568275,5.01990318197,0.126443716296551,0.47870068982178,0.647472285763453,5.1697529335302e-07,7.27844842707774e-06,0.631732476930991,1,0.126443716296551,0.47870068982178,FALSE,FALSE,FALSE,FALSE
"CG34445_OG0011648",719.392028148136,0.976234825095979,0.416338096451584,2.34481262564332,0.126535431857319,0.478863167302687,0.976234825095979,0.0190366437743029,0.0548785503399632,0.79526883027951,1,0.126535431857319,0.478863167302687,FALSE,FALSE,FALSE,FALSE
"CG7376_OG0010245",651.229275725819,-0.757178018734902,0.225499588141879,-3.35778005172454,0.127042973166392,0.480413370204936,-0.757178018734902,0.000785711063942391,0.00428343481692593,-0.705288621115954,1,0.127042973166392,0.480413370204936,FALSE,FALSE,FALSE,FALSE
"HSPC300_OG0013474",252.022426064323,-0.705301818440025,0.179990188938695,-3.91855702023987,0.127012415713288,0.480413370204936,-0.705301818440025,8.90806575990427e-05,0.000692669170379878,-0.673475291985986,1,0.127012415713288,0.480413370204936,FALSE,FALSE,FALSE,FALSE
"CG31886_OG0009798",72.9684349454689,0.926381891322993,0.373894564526988,2.47765541201422,0.127132116937915,0.480565278702528,0.926381891322993,0.0132248799858362,0.0413957726637992,0.785487211495364,1,0.127132116937915,0.480565278702528,FALSE,FALSE,FALSE,FALSE
"ppl_OG0010308",959.498334671264,0.851096007107627,0.308178319172653,2.76169981519956,0.127302661242896,0.48102464950964,0.851096007107627,0.00575013192891097,0.0213089292365572,0.756008373006539,1,0.127302661242896,0.48102464950964,FALSE,FALSE,FALSE,FALSE
"CG14082_OG0003851_OG0",30.6317813179312,0.95964549400022,0.403527396668871,2.37814210862043,0.127486110812363,0.481532411624986,0.95964549400022,0.0174001186666981,0.0511066640156565,0.794250460290878,1,0.127486110812363,0.481532411624986,FALSE,FALSE,FALSE,FALSE
"CycK_OG0002677",1785.90731954738,-0.686498742506587,0.163932410526208,-4.18769382029452,0.127632010178017,0.481898005339314,-0.686498742506587,2.81803334199992e-05,0.000254834352083903,-0.65937053321757,1,0.127632010178017,0.481898005339314,FALSE,FALSE,FALSE,FALSE
"Dic61B_OG0011378",32.1212348070133,1.33539840937522,0.7182351111312,1.85927753834258,0.127691916185758,0.481938759050326,1.33539840937522,0.06298780910398,0.138649477509501,0.803939033999974,1,0.127691916185758,0.481938759050326,FALSE,FALSE,FALSE,FALSE
